t,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,AVGO,JPM,V,UNH,XOM,JNJ,WMT,MA,PG,HD,COST,ORCL,MRK,ABBV,CVX,KO,PEP,BAC,ADBE,CRM,NFLX,AMD,TMO,MCD,CSCO,ACN,ABT,WFC,DIS,INTC,IBM,GE,CMCSA,VZ,T,PFE,NKE,QCOM,TXN,PM,HON,UPS,GS,CAT,BA,MMM,C,AMGN,BMY,LOW,INTU,BRK-B
2019-06-25,48.893,133.43,54.379,93.914,3.787,188.84,14.651,115.36,27.651,107.76,171.28,247.66,76.27,144.24,36.907,259.73,111.72,204.74,266.36,56.07,85.24,65.7,123.64,51.76,133.81,27.76,287.97,149.34,36.03,28.86,293.53,205.71,56.08,184.9,84.24,46.14,139.94,46.85,132.275,81.76,42.75,58.0,24.585,43.76,82.62,72.55,111.48,78.82,163.94,97.13,196.06,133.71,369.32,172.03,66.54,184.44,45.77,98.22,257.49,208.07
2019-06-26,49.95,133.93,54.016,94.892,3.982,187.66,14.618,111.34,28.144,108.48,171.06,243.47,76.6,141.85,36.72,261.3,109.73,206.42,264.41,56.66,83.54,68.0,123.93,51.12,132.32,27.91,288.72,149.04,36.22,29.92,292.23,204.55,56.6,183.31,82.96,45.8,140.4,48.19,132.428,82.16,42.11,56.99,24.569,42.99,82.55,74.95,114.43,77.38,163.61,99.97,197.01,135.15,374.94,171.88,67.22,183.17,44.92,99.24,256.5,208.51
2019-06-27,49.935,134.15,53.832,95.214,4.081,189.5,14.856,111.47,28.571,108.84,171.23,246.34,75.82,140.69,36.7,261.1,109.78,207.02,265.58,56.77,83.83,70.0,123.11,51.08,131.69,28.21,293.23,150.69,37.002,30.74,293.77,206.27,55.73,183.0,83.69,46.29,139.3,47.46,132.428,83.2,42.0,57.25,24.909,43.43,83.66,75.43,115.86,77.92,163.845,101.7,199.32,135.5,364.02,171.5,68.15,184.02,45.1,99.36,257.99,212.02
2019-06-28,49.48,133.96,54.14,94.682,4.106,193.0,14.897,110.79,28.786,111.8,173.55,244.01,76.63,139.28,36.83,264.53,109.65,207.97,264.26,56.97,83.85,72.72,124.44,50.92,131.13,29.0,294.65,151.73,36.732,30.37,293.68,207.66,54.73,184.77,84.1,47.32,139.64,47.87,131.836,84.0,42.28,57.13,25.31,43.32,83.95,76.07,114.76,78.53,164.552,103.27,204.6,136.29,364.01,173.34,70.03,184.28,45.35,100.91,261.33,213.17
2019-07-01,50.388,135.68,55.0,96.11,4.154,193.0,15.145,112.74,30.035,113.68,173.94,242.64,76.56,139.36,36.873,266.77,110.49,210.28,263.55,58.01,84.75,73.4,124.84,51.6,131.87,29.42,300.97,154.06,37.46,31.2,299.41,206.3,54.74,186.87,84.49,47.69,141.65,48.05,133.728,85.04,42.71,56.66,25.249,43.77,85.41,77.52,117.19,77.98,166.645,102.97,206.86,136.6,356.46,174.51,70.74,186.35,46.18,102.2,264.2,214.62
2019-07-02,50.683,136.58,55.63,96.716,4.056,195.0,14.97,114.2,29.533,113.8,175.28,243.97,75.72,140.03,37.2,270.57,111.48,210.14,265.47,58.46,85.51,74.23,122.93,51.98,132.43,29.15,301.39,154.12,37.543,31.24,301.11,209.58,55.81,188.6,84.95,47.23,142.53,48.12,134.054,84.96,42.89,58.13,25.559,44.22,84.96,77.01,116.06,79.75,166.466,102.0,205.98,135.85,354.16,174.02,70.44,186.64,46.68,102.69,266.33,214.54
2019-07-03,51.103,137.46,56.15,96.95,4.069,197.2,15.66,114.42,28.489,112.82,176.87,245.21,76.44,142.14,37.44,273.08,114.08,212.1,269.14,58.86,86.9,74.96,123.35,52.1,133.99,29.05,305.7,155.59,38.172,31.19,305.43,212.81,56.48,190.97,85.64,47.66,142.98,48.52,135.315,84.88,43.32,58.13,25.665,44.4,86.2,76.63,115.94,80.63,168.143,103.2,206.04,135.59,354.47,174.98,70.85,188.58,46.56,103.15,270.17,215.16
2019-07-05,51.058,137.06,56.633,97.146,4.006,196.4,15.54,112.82,28.266,113.49,176.66,246.99,76.13,140.57,37.327,272.14,113.15,211.46,268.25,59.28,85.6,72.99,123.54,52.11,133.02,29.26,303.98,154.58,38.055,31.5,300.65,211.24,56.6,191.39,85.42,47.77,142.45,48.08,135.163,84.0,43.28,58.31,25.906,43.92,86.82,76.66,115.75,80.12,166.437,102.42,207.9,135.49,355.86,172.0,71.4,185.94,45.89,104.22,270.54,215.25
2019-07-08,50.005,136.96,55.84,97.616,3.93,195.76,15.356,111.52,27.496,112.87,176.19,247.84,76.48,140.97,37.573,271.23,114.05,212.91,269.4,59.53,84.04,71.22,123.6,52.0,132.56,29.2,302.92,152.81,37.616,32.04,297.81,212.16,56.19,190.31,85.09,47.53,141.02,47.82,134.388,81.6,42.63,57.89,25.869,43.3,88.48,76.63,114.93,79.61,165.57,101.92,205.75,134.84,351.12,169.19,71.13,182.24,45.77,104.66,271.13,215.13
2019-07-09,50.31,136.46,56.215,99.415,3.933,199.21,15.337,113.08,27.553,113.35,177.73,246.0,76.43,141.41,37.627,273.34,112.91,212.0,269.97,59.6,84.86,71.24,123.35,51.59,131.74,29.35,304.2,153.95,37.993,33.15,296.9,212.09,56.34,191.09,85.27,47.83,141.61,47.75,133.203,82.0,42.98,56.41,25.332,43.37,88.04,76.55,115.78,79.44,165.429,101.73,207.77,134.29,353.09,165.7,71.56,181.59,46.04,104.86,270.68,214.75
2019-07-10,50.808,137.85,57.046,100.871,4.002,202.73,15.928,114.53,27.45,113.02,179.31,247.48,77.51,141.21,37.66,275.38,113.75,210.75,271.42,60.15,84.82,71.65,125.44,51.82,134.41,29.02,306.98,156.27,38.1,33.79,296.52,213.0,57.13,191.71,85.38,47.15,143.54,48.21,134.293,81.6,43.79,57.0,25.498,44.06,87.44,74.36,116.64,80.28,164.43,101.62,205.97,132.64,352.3,165.7,71.13,182.27,45.96,103.08,274.81,214.03
2019-07-11,50.438,138.4,57.204,100.054,4.157,201.23,15.907,109.82,27.606,114.1,180.74,261.16,77.57,140.11,37.973,278.32,114.38,214.04,276.54,59.99,81.0,71.24,125.43,52.04,134.35,29.36,307.6,158.9,37.95,33.06,295.55,212.69,57.3,194.67,85.77,47.14,143.56,48.6,135.029,80.88,44.08,56.92,25.272,42.98,88.29,73.71,116.72,81.26,164.505,103.33,211.35,133.96,359.0,169.04,71.61,178.0,44.53,104.87,278.22,213.17
2019-07-12,50.825,138.9,57.267,100.55,4.19,204.87,16.339,108.29,28.539,115.3,180.33,265.9,77.63,134.3,38.2,279.54,114.99,218.23,279.44,59.81,79.73,70.28,125.98,52.12,133.28,29.45,309.42,158.08,37.325,33.21,290.94,212.99,57.95,196.21,83.92,47.36,144.88,49.92,136.463,82.96,44.64,57.19,25.415,42.4,89.12,74.9,118.32,81.89,166.956,105.91,213.94,138.36,365.33,173.34,71.77,174.93,44.27,107.4,281.65,214.1
2019-07-15,51.303,138.9,57.526,101.05,4.182,203.91,16.9,108.47,28.834,113.9,180.57,265.96,77.08,134.71,38.327,279.37,115.48,218.7,280.58,59.53,80.96,70.27,125.72,52.13,134.15,29.22,308.76,159.65,36.66,34.39,288.83,214.21,58.05,195.32,83.81,46.71,145.06,50.12,137.017,82.16,44.72,57.58,25.461,42.75,89.48,75.43,119.84,81.47,164.948,105.79,211.58,139.64,361.61,172.84,71.71,176.12,44.19,107.97,282.55,213.54
2019-07-16,51.125,137.08,57.673,100.495,4.177,203.84,16.825,108.82,28.413,115.12,179.31,264.66,75.93,132.5,38.253,276.62,115.89,217.26,280.65,58.61,81.59,69.16,124.76,52.14,133.8,28.99,305.7,157.13,36.599,33.85,286.21,213.72,57.62,194.25,83.16,45.3,144.3,49.17,137.218,83.04,45.09,57.41,25.363,42.85,88.6,75.67,118.68,81.58,164.731,105.61,215.52,139.09,362.75,176.49,71.32,177.47,44.45,106.5,280.88,212.88
2019-07-17,50.838,136.27,57.337,99.602,4.243,201.8,16.991,107.09,28.508,113.99,179.15,266.65,75.48,131.86,38.2,275.28,115.94,215.61,281.56,57.99,81.92,68.32,124.14,52.18,132.78,29.19,309.39,158.24,36.244,33.6,287.0,213.71,57.21,193.81,85.76,45.21,142.57,49.39,136.778,79.84,44.43,57.22,25.121,42.74,87.5,75.76,117.18,81.05,158.926,102.23,213.3,135.73,369.52,174.67,70.82,177.06,44.13,104.93,280.63,207.45
2019-07-18,51.415,136.42,57.362,98.895,4.255,200.78,16.903,108.34,28.978,114.67,180.53,260.6,74.84,132.07,38.24,276.78,115.44,214.44,282.91,58.12,82.69,68.25,124.68,52.03,132.88,29.48,310.08,157.98,32.521,33.0,293.73,215.91,57.74,194.82,87.76,45.82,141.63,49.94,143.05,80.48,44.56,57.21,24.992,43.06,87.44,74.37,118.57,87.71,163.883,102.8,214.52,134.89,361.11,173.06,71.79,179.54,44.05,103.75,282.88,207.98
2019-07-19,50.648,136.62,56.578,98.226,4.211,198.36,17.212,106.79,29.0,113.54,179.24,256.65,74.99,130.31,37.967,275.6,115.01,213.04,281.51,57.54,81.39,68.54,125.04,51.39,130.09,29.4,306.87,156.75,31.51,32.51,289.82,213.87,57.36,193.93,87.49,46.03,139.85,50.27,143.098,80.32,44.06,56.59,24.766,42.77,86.55,75.0,117.26,88.73,163.044,103.31,213.52,136.23,377.36,172.61,70.92,178.39,43.33,102.5,279.32,205.97
2019-07-22,51.805,138.43,56.961,99.282,4.283,202.32,17.045,107.27,29.615,114.27,180.57,255.32,75.07,128.64,37.607,278.61,115.3,211.27,280.17,57.6,81.21,68.0,125.31,51.22,130.28,29.57,308.55,157.7,31.062,32.85,291.73,215.0,57.73,194.44,88.07,46.48,140.84,51.35,143.155,81.68,43.85,55.5,24.267,42.82,85.97,75.95,118.18,86.95,163.6,104.01,214.0,135.24,373.42,174.64,71.11,175.89,42.77,102.55,281.15,204.84
2019-07-23,52.21,139.29,57.403,99.725,4.392,202.36,17.345,108.22,30.078,116.36,180.9,255.01,75.37,128.84,37.363,278.97,113.85,213.08,280.1,57.45,82.03,67.73,125.82,54.33,130.74,30.25,307.88,156.25,30.73,33.49,293.62,214.31,57.71,194.46,88.74,47.2,141.26,51.75,143.767,85.2,44.32,55.48,24.237,43.09,86.7,74.12,120.07,86.75,164.807,105.27,219.43,138.1,373.07,177.52,71.99,176.01,43.05,102.6,281.9,206.46
2019-07-24,52.168,140.72,56.987,100.041,4.467,204.66,17.659,108.52,30.377,116.83,183.33,251.13,75.36,129.78,37.333,280.25,112.6,214.71,280.83,58.11,81.75,67.46,126.54,53.78,129.21,30.67,310.27,159.75,31.794,34.11,288.36,212.78,57.23,194.47,88.59,48.45,141.29,52.92,143.432,85.44,44.87,55.97,25.106,42.89,86.7,75.87,129.0,85.02,163.959,114.39,222.03,131.91,361.43,179.42,73.01,175.77,43.23,102.8,281.36,207.97
2019-07-25,51.755,140.19,56.797,98.691,4.335,200.71,15.255,107.82,30.039,115.71,181.59,248.7,74.93,131.12,37.407,279.35,112.77,215.55,279.8,58.29,81.75,66.66,125.63,53.07,128.99,30.34,308.73,159.35,32.646,33.67,290.59,214.44,56.62,194.97,88.0,48.09,143.21,52.16,143.776,83.44,44.61,56.36,25.536,42.67,87.28,75.35,127.35,85.63,163.779,118.25,219.98,134.71,348.09,178.13,71.39,174.11,45.4,102.05,281.6,207.9
2019-07-26,51.935,141.34,62.261,97.153,4.377,199.75,15.203,108.27,30.092,116.22,183.69,252.94,74.81,130.73,37.673,282.07,114.73,216.91,281.37,58.5,81.43,67.76,123.72,54.17,131.22,30.77,311.27,159.97,33.578,34.02,287.21,215.58,56.53,196.93,87.75,49.3,144.65,51.59,144.704,84.08,44.63,57.08,25.793,43.09,87.54,75.22,128.16,85.98,163.629,120.58,222.14,132.92,345.0,173.98,72.16,175.34,45.37,103.53,283.77,209.9
2019-07-29,52.42,141.03,62.092,95.623,4.371,195.94,15.718,108.72,30.174,115.85,183.21,253.82,75.34,133.02,37.423,281.44,116.0,218.04,280.13,58.06,82.49,67.18,124.23,53.99,131.53,30.52,307.22,156.21,33.27,33.48,288.92,214.98,56.93,197.35,88.55,48.28,146.39,52.51,144.245,83.04,44.23,57.37,25.937,41.45,87.62,74.97,129.97,86.76,164.496,118.75,220.32,134.46,340.21,176.76,71.76,176.08,45.39,103.96,281.35,208.61
2019-07-30,52.195,140.35,61.4,94.927,4.386,197.04,16.151,108.69,29.956,115.59,181.53,254.93,75.35,132.08,37.353,278.16,120.41,217.36,279.5,57.49,83.27,67.18,124.34,53.72,130.48,30.89,303.64,156.96,32.593,33.87,283.91,212.34,56.47,195.65,88.31,48.55,144.93,51.7,143.184,84.16,44.08,56.63,25.816,38.79,87.2,74.81,128.54,86.3,163.911,119.81,221.4,132.95,347.46,177.63,71.71,176.45,44.56,103.77,279.62,207.81
2019-07-31,53.26,136.27,60.91,93.339,4.218,194.23,16.107,108.95,28.999,116.0,178.0,249.01,74.36,130.22,36.793,272.27,118.04,213.69,275.63,56.3,82.99,66.62,123.11,52.63,127.81,30.68,298.86,154.5,32.299,30.45,277.68,210.72,55.4,192.58,87.1,48.41,143.01,50.55,141.721,83.6,43.17,55.27,25.718,38.84,86.03,73.16,125.01,83.61,162.545,119.47,220.13,131.67,341.18,174.72,71.16,186.58,44.41,101.4,277.31,205.43
2019-08-01,52.108,138.06,60.589,92.766,4.123,192.73,15.59,110.51,28.534,112.94,179.17,249.25,72.46,130.29,36.46,274.16,116.73,212.83,274.57,55.88,83.69,65.8,120.74,52.03,127.14,29.49,298.44,150.81,31.95,29.86,277.81,211.25,55.39,194.16,86.08,47.06,141.85,49.5,143.709,80.64,42.88,55.26,25.77,38.25,83.12,71.2,123.45,82.45,159.802,116.98,211.6,126.79,334.29,173.36,68.35,186.0,45.2,99.49,277.96,201.71
2019-08-02,51.005,136.9,59.816,91.162,4.03,189.02,15.623,112.42,27.853,112.93,177.42,250.05,71.75,131.07,36.467,269.45,116.44,212.15,272.5,55.84,84.47,65.35,120.73,52.33,127.92,29.38,293.71,145.7,31.883,29.44,274.82,214.48,53.25,193.01,85.82,47.44,141.71,48.68,140.774,80.0,42.65,55.59,25.808,38.0,81.14,71.15,121.82,84.17,158.351,117.2,209.37,124.54,339.56,170.55,67.61,187.22,45.99,99.23,274.64,202.67
2019-08-05,48.335,132.21,57.738,88.257,3.77,181.73,15.221,108.71,26.766,109.57,168.86,245.06,70.28,130.16,35.273,256.84,113.08,204.94,265.1,53.76,83.12,65.23,118.74,51.65,124.4,28.08,280.36,142.82,30.763,27.99,268.46,210.45,51.37,185.55,83.16,46.14,138.3,46.97,134.57,77.28,41.61,55.22,25.295,36.96,78.97,68.8,116.93,80.26,152.696,114.85,201.68,121.65,331.06,164.71,65.18,181.5,45.38,97.04,263.53,197.73
2019-08-06,49.25,134.69,58.554,89.392,3.809,184.51,15.383,111.4,26.644,110.43,172.48,248.28,70.96,130.77,35.757,264.68,114.28,208.8,269.31,53.96,84.35,64.77,119.38,52.27,126.45,28.42,286.21,142.8,31.01,28.86,275.96,214.08,52.6,188.81,84.86,46.93,141.87,46.96,134.541,76.56,42.07,55.05,25.65,36.95,81.3,68.17,119.0,81.32,155.061,115.0,206.01,122.08,332.45,163.71,66.25,184.46,45.69,97.92,270.09,200.55
2019-08-07,49.76,135.28,58.796,89.67,3.847,185.15,15.561,111.12,27.005,108.03,175.32,246.45,70.5,130.21,36.067,269.31,115.52,207.91,274.3,53.34,84.25,64.46,119.1,53.18,127.78,27.89,289.02,141.64,30.429,29.19,274.79,216.83,52.34,188.87,84.6,45.81,134.86,46.73,132.992,75.68,41.73,55.09,25.725,36.58,81.28,69.4,120.72,81.36,153.996,115.41,205.74,120.78,331.38,163.64,65.14,183.54,46.24,98.38,268.57,198.21
2019-08-08,50.858,138.89,60.31,91.645,3.957,190.16,15.887,113.97,27.098,109.86,179.9,247.62,72.38,131.68,36.173,278.04,117.44,211.57,274.8,54.65,84.73,65.45,123.23,53.69,129.47,28.38,297.78,143.82,31.59,33.92,280.5,218.01,53.16,194.18,85.56,46.4,137.89,47.17,133.939,75.92,42.66,55.82,26.088,36.87,83.0,71.26,124.31,82.48,157.408,117.55,207.0,122.02,336.35,164.22,66.74,185.23,47.29,100.47,276.7,200.52
2019-08-09,50.248,137.71,59.445,90.379,3.855,187.85,15.667,113.77,27.573,109.74,179.05,248.63,70.84,132.04,35.76,274.95,116.78,210.02,273.94,53.9,85.52,65.58,122.42,53.42,128.6,28.33,294.83,143.37,30.893,34.19,276.37,221.15,52.43,191.48,86.62,46.3,138.52,45.98,130.143,73.2,42.93,55.78,26.088,36.35,81.98,71.5,120.61,82.59,157.088,115.75,206.9,119.38,337.55,163.47,66.05,196.25,47.32,98.55,276.57,199.05
2019-08-12,50.12,135.79,58.725,89.246,3.786,185.37,15.267,113.6,27.564,107.68,176.34,243.2,69.63,131.93,35.073,270.0,116.03,207.01,271.31,53.25,85.73,64.53,121.55,53.2,128.35,27.64,288.65,140.72,31.083,32.43,272.0,217.16,51.54,190.0,84.66,45.43,135.75,45.6,128.222,72.4,42.46,55.69,26.042,35.39,81.65,69.8,120.08,82.38,155.476,114.89,201.52,116.72,332.94,162.1,64.24,205.78,46.51,96.08,272.65,197.2
2019-08-13,52.243,138.6,59.837,91.217,3.901,188.45,15.667,115.7,28.37,109.34,178.61,249.22,70.49,133.42,35.803,274.53,117.25,208.33,276.26,53.97,86.08,65.01,122.39,53.5,129.93,27.72,293.17,143.88,31.228,32.11,275.17,219.73,52.72,192.88,86.89,45.96,137.01,46.84,129.818,74.8,43.46,56.37,26.329,35.2,83.32,72.18,123.34,83.95,158.322,115.83,204.11,119.01,332.86,164.88,64.83,206.12,46.49,96.58,279.15,198.78
2019-08-14,50.688,133.98,58.213,88.148,3.752,179.71,14.641,110.29,27.156,104.8,173.51,243.2,67.65,130.26,35.4,267.15,115.79,201.59,268.15,52.32,83.4,63.5,117.74,52.99,129.12,26.42,283.66,139.72,29.911,30.24,269.48,216.48,50.61,186.97,83.94,43.97,132.85,45.87,125.478,72.24,42.37,55.72,25.748,34.24,81.03,70.88,120.6,83.33,154.609,114.04,195.56,115.21,320.42,158.81,61.41,198.87,45.64,93.59,267.89,195.81
2019-08-15,50.435,133.68,58.466,88.806,3.719,182.59,14.376,110.23,26.864,105.2,176.27,244.25,67.25,130.54,37.563,271.89,117.39,201.79,271.52,52.59,83.46,62.98,116.95,53.87,130.72,26.25,282.71,142.13,29.576,29.67,273.31,218.27,46.25,189.56,83.94,43.38,133.41,45.7,126.119,64.08,42.35,56.3,25.937,34.48,79.51,71.16,119.85,84.49,152.941,113.9,196.18,115.25,328.0,156.84,61.32,199.31,45.75,93.38,268.44,198.31
2019-08-16,51.625,136.13,58.961,89.629,3.989,183.7,14.663,110.52,27.378,107.72,178.23,245.69,68.3,131.36,37.663,274.36,119.18,203.65,274.1,53.59,85.06,64.43,115.81,54.41,131.76,27.03,287.45,143.89,30.28,31.18,276.15,218.47,46.96,193.22,84.78,44.39,135.2,46.5,127.878,70.32,43.18,56.65,26.412,34.65,80.28,73.28,122.82,84.91,155.542,115.3,199.42,116.43,330.45,161.5,63.48,204.02,46.98,93.92,270.96,199.72
2019-08-19,52.588,138.41,60.022,90.806,4.27,186.17,15.122,112.53,27.878,108.69,179.74,244.71,69.45,132.25,37.937,278.07,120.24,207.95,275.61,53.87,86.19,66.56,117.31,54.69,132.57,27.27,287.97,143.67,30.938,31.48,279.52,218.78,48.5,195.18,85.56,45.25,135.29,47.23,129.101,69.36,44.0,57.0,26.722,35.18,81.13,74.87,124.6,85.01,156.324,116.79,202.2,117.36,333.78,162.95,64.31,206.0,47.46,95.05,274.23,200.94
2019-08-20,52.59,137.26,59.177,90.069,4.197,183.81,15.057,111.01,28.037,107.31,179.24,240.16,69.03,130.6,37.35,277.04,118.9,217.09,272.97,52.98,85.65,66.41,116.13,53.88,132.06,26.72,285.71,145.54,29.899,30.72,276.19,218.47,47.93,194.2,84.54,44.68,135.13,46.6,127.151,67.04,43.94,56.27,26.42,34.61,80.53,76.07,124.31,83.0,154.072,115.04,199.98,116.67,331.75,161.01,63.42,203.17,47.63,97.87,272.84,198.15
2019-08-21,53.16,138.79,59.579,91.177,4.281,183.55,14.722,111.46,28.75,107.61,180.94,240.35,69.72,131.53,37.34,282.01,119.2,220.4,275.68,53.24,86.91,67.54,117.88,54.1,132.34,26.93,291.53,147.38,29.781,31.7,278.27,220.71,48.77,195.73,84.9,45.0,135.76,47.15,128.346,65.28,44.11,56.59,26.556,34.87,82.74,76.7,126.04,83.05,154.373,115.93,200.68,117.68,339.99,161.15,63.25,203.94,47.77,108.0,276.24,199.24
2019-08-22,53.115,137.78,59.576,90.28,4.287,182.04,14.81,111.61,28.762,108.72,180.09,232.94,69.57,131.27,37.303,280.77,119.42,221.02,279.92,53.19,86.72,67.52,117.73,54.49,132.66,27.19,287.69,148.24,29.693,31.9,278.17,219.49,48.18,196.34,84.37,45.62,136.08,46.78,128.413,65.52,43.77,56.78,26.73,35.08,83.31,77.15,125.21,82.95,153.534,115.22,202.42,117.89,354.41,160.88,63.91,203.42,47.86,108.16,275.71,201.01
2019-08-23,50.66,133.39,57.679,87.481,4.061,177.75,14.093,109.51,27.213,106.02,175.23,230.66,67.49,127.73,36.943,271.89,117.32,217.47,274.01,51.58,84.94,65.97,115.18,53.74,130.27,26.47,282.44,151.57,29.144,29.54,269.36,214.66,46.61,192.81,81.93,44.42,131.67,44.96,123.872,63.76,42.43,55.92,26.299,34.34,80.44,73.52,120.29,81.22,147.493,111.28,196.2,114.06,356.01,155.85,61.95,199.08,46.58,106.39,278.74,197.16
2019-08-26,51.623,135.45,58.559,88.444,4.136,180.36,14.333,111.78,27.722,106.87,177.59,231.08,67.85,127.8,37.33,276.43,119.32,218.65,278.46,52.13,85.88,66.46,115.74,54.54,133.74,26.78,288.74,155.14,29.498,30.28,270.92,216.91,47.1,195.47,83.12,44.98,134.61,45.56,124.273,64.4,43.35,56.71,26.382,34.84,82.25,72.91,121.67,77.73,147.889,114.36,199.65,114.42,359.04,156.12,62.72,205.41,48.11,106.4,282.77,200.2
2019-08-27,51.04,135.74,58.541,88.092,4.045,181.3,14.272,110.73,27.557,105.74,178.38,222.93,67.19,129.64,37.473,276.64,120.55,218.21,292.38,52.39,85.52,65.67,115.83,54.72,134.76,26.47,289.45,153.57,29.103,30.2,272.93,216.05,46.79,197.16,83.65,44.75,134.49,45.79,125.402,63.44,43.6,57.18,26.224,34.34,82.03,73.97,122.18,71.7,148.426,114.13,198.07,113.38,354.73,155.75,61.66,206.49,47.93,106.04,283.21,198.35
2019-08-28,51.383,135.56,58.688,88.213,4.031,181.76,14.373,110.97,27.606,106.8,178.67,227.35,67.68,128.68,37.573,278.24,121.4,221.95,294.49,51.95,86.48,66.07,116.83,55.11,135.19,26.85,282.13,151.83,29.177,30.78,276.06,218.07,46.87,196.84,84.22,45.47,136.55,45.79,126.922,63.52,43.77,57.95,26.405,35.08,83.48,74.35,122.74,74.32,150.377,116.33,200.42,114.86,359.97,157.55,62.36,207.52,48.66,108.18,281.94,200.45
2019-08-29,52.253,138.12,59.712,89.32,4.175,185.57,14.781,112.25,28.337,109.22,181.17,230.62,68.43,128.24,38.027,281.38,121.18,227.32,296.57,52.16,86.72,66.22,117.52,55.05,136.02,27.33,286.63,155.93,29.678,31.45,285.77,220.54,47.27,198.74,84.82,46.19,137.84,46.87,128.948,64.88,44.17,57.94,26.548,35.33,85.38,76.45,123.57,72.72,154.194,118.37,203.44,117.77,362.74,160.36,63.9,206.98,48.27,112.59,286.94,203.2
2019-08-30,52.185,137.86,59.527,88.815,4.188,185.67,15.041,112.97,28.264,109.86,180.82,234.0,68.48,128.36,38.087,281.37,120.23,227.91,294.76,52.06,86.47,65.74,117.72,55.04,136.73,27.51,284.51,156.07,29.375,31.45,287.06,217.97,46.81,198.17,85.32,46.57,137.26,47.41,129.57,66.0,44.26,58.16,26.631,35.55,84.5,77.77,123.75,72.09,155.156,118.66,203.91,119.0,364.09,161.72,64.35,208.62,48.07,112.2,288.36,203.41
2019-09-03,51.425,136.04,58.478,89.492,4.104,182.39,15.001,113.96,27.405,108.56,179.2,230.62,68.56,128.74,38.213,280.11,121.36,224.07,292.05,51.89,86.65,65.4,116.27,55.3,137.46,27.05,282.45,152.73,28.929,30.9,283.53,217.13,46.5,195.75,84.06,46.09,136.31,46.98,128.203,66.64,43.88,58.04,26.722,36.12,84.67,75.12,121.74,72.66,154.128,117.33,198.97,117.03,354.42,158.64,63.42,205.52,48.04,111.18,284.2,200.9
2019-09-04,52.298,137.63,59.114,90.031,4.219,187.14,14.712,113.25,28.302,109.87,181.77,226.73,69.29,128.86,38.637,286.1,123.21,224.15,296.12,52.97,86.05,66.38,117.25,55.77,139.15,27.49,284.6,152.46,29.152,30.95,285.9,218.5,47.32,197.71,84.22,46.5,137.89,48.92,130.325,70.4,45.52,58.18,26.979,35.83,86.35,77.09,124.59,73.02,157.531,119.47,201.73,119.1,356.53,160.07,64.28,206.32,48.12,111.92,286.31,202.19
2019-09-05,53.32,140.05,60.61,92.036,4.494,190.9,15.305,114.6,29.102,112.37,184.73,229.59,70.27,128.58,38.48,292.08,122.76,228.15,296.97,53.84,86.1,67.03,117.64,55.12,135.98,28.12,287.75,153.77,29.325,31.5,294.02,219.49,48.42,199.49,85.9,47.62,138.84,50.1,134.771,70.48,46.41,58.59,27.107,36.34,88.42,78.99,126.81,71.95,160.575,121.2,207.05,122.99,360.3,164.23,66.34,207.65,48.51,114.21,292.31,204.24
2019-09-06,53.315,139.1,60.316,91.676,4.466,187.49,15.163,114.05,29.191,112.61,185.74,229.0,70.93,128.21,38.243,291.38,122.87,231.13,303.76,53.16,86.57,67.62,118.26,55.23,137.37,27.73,284.94,151.07,29.017,30.56,295.05,220.03,48.84,201.12,86.04,47.15,139.55,50.92,134.388,69.68,46.35,59.06,27.379,36.5,88.69,78.84,127.09,72.97,161.32,120.08,207.21,122.7,363.0,163.94,65.97,207.73,48.27,114.71,287.8,204.73
2019-09-09,53.543,137.52,60.264,91.568,4.513,188.76,15.453,111.07,29.261,115.4,181.55,230.68,71.49,126.95,38.777,283.36,122.17,232.87,299.0,54.54,83.47,66.7,119.39,54.52,136.4,28.63,279.3,149.54,29.434,30.5,292.02,217.26,48.58,194.83,84.22,48.41,138.83,51.59,136.329,71.68,46.42,58.66,27.787,36.83,88.67,78.21,127.1,73.3,159.906,121.66,211.98,127.25,358.78,165.94,68.79,202.34,48.09,114.79,275.9,206.62
2019-09-10,54.175,136.08,60.285,91.028,4.58,186.17,15.703,111.1,29.444,116.87,176.35,232.46,72.07,129.55,38.683,272.33,119.88,233.0,297.0,55.47,81.69,68.18,121.85,54.4,135.86,29.35,276.14,149.65,28.799,30.23,289.5,209.68,49.21,189.66,83.21,48.31,135.79,51.82,138.671,73.12,46.45,59.71,28.384,37.38,86.83,78.71,127.04,74.5,159.859,122.4,215.63,130.29,369.49,168.86,68.98,196.87,48.56,115.28,267.56,208.31
2019-09-11,55.898,136.12,61.0,91.15,4.608,188.49,16.473,111.69,29.801,117.19,174.98,234.21,71.93,131.17,38.673,269.95,121.27,232.66,290.69,56.29,82.92,69.49,121.28,54.77,136.36,29.46,277.78,154.09,28.827,29.76,294.94,210.2,50.03,191.37,84.52,48.85,136.19,52.79,137.285,74.88,46.4,60.13,29.26,37.41,86.75,79.9,128.58,75.07,161.433,122.85,216.8,133.09,382.94,168.08,68.9,195.84,49.24,113.49,266.13,210.91
